name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Kuala Lumpur,2024-08-01T00:00:00,82,88.7,75.2,80,0,0,,0,0,6.3,2,0,1012.9,27.5,6.2,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-01T01:00:00,82,88.7,75.2,80,0,0,,0,0,5.4,1.1,75.4,1012.9,27.5,6.2,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-01T02:00:00,81.7,87.3,73.7,76.89,0,0,,0,0,4.9,2,97,1012,57.3,6.2,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-01T03:00:00,80.4,85.1,73.6,79.88,0,0,,0,0,6.9,1.4,91.5,1011,27.5,6.2,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-01T04:00:00,80.4,85.1,73.6,79.88,0,0,,0,0,6.3,2.2,76.5,1011,27.5,6.2,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-01T05:00:00,78.5,78.5,73.5,84.74,0,0,,0,0,6.3,2.1,76.8,1010.9,25,6.1,0,0,0,,Partially cloudy,partly-cloudy-night,"WMSA,WMKK"
Kuala Lumpur,2024-08-01T06:00:00,78.8,78.8,73.6,84.16,0,0,,0,0,7.2,1.4,130,1010.9,27.5,6.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-01T07:00:00,78.8,78.8,73.6,84.16,0,0,,0,0,8.1,2.2,94.3,1010.9,27.5,6.2,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-01T08:00:00,78.9,78.9,73.9,84.64,0.026,100,rain,0,0,9.4,0.3,16,1011.4,57.3,6.5,38,0.1,0,,"Rain, Partially cloudy",rain,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-01T09:00:00,82.4,88.5,73.8,75.35,0,0,,0,0,9.6,3.5,139,1012,27.5,6.2,219.5,0.8,2,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-01T10:00:00,87.6,96,73.8,63.8,0,0,,0,0,13.6,4.8,140,1012.9,27.5,6.2,448.1,1.6,4,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-01T11:00:00,89.5,96.7,72,56.59,0,0,,0,0,18.1,7.8,131,1012.9,57.3,6.8,559.3,2,6,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-01T12:00:00,91.2,99.2,72.4,54.38,0,0,,0,0,18.1,8.5,150,1012,27.5,6.2,758.4,2.7,8,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-01T13:00:00,93,101.1,72,50.69,0,0,,0,0,17,10.8,150,1011,27.5,6.2,790.5,2.8,8,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-01T14:00:00,94.3,101.4,70.7,46.48,0,0,,0,0,16.1,9.8,152,1010.2,57.3,6.8,804.5,2.9,8,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-01T15:00:00,93,101.3,72.2,51.05,0,0,,0,0,16.3,8.8,150,1009,27.5,6.2,792.1,2.9,8,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-01T16:00:00,94.6,105.1,73.8,51.28,0,0,,0,0,15.2,11.9,180,1009,27.5,6.2,623.4,2.2,6,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-01T17:00:00,93,102.9,73.6,53.49,0,0,,0,0,14.8,11.9,179,1008.3,57.3,6.8,508.3,1.8,5,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-01T18:00:00,91.2,99,72.2,54,0,0,,0,0,13.9,12.8,160,1008,27.5,6.2,330.3,1.2,3,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-01T19:00:00,89.4,98.4,73.8,60.28,0,0,,0,0,9.4,9.4,160,1008.9,27.5,6.2,126.3,0.5,1,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-01T20:00:00,87.5,96,74,64.47,0,0,,0,0,6.9,6.5,159,1009.2,57.3,6.2,6.3,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-01T21:00:00,87.4,94.2,72.2,60.88,0,0,,0,0,5.4,5.7,158,1010.9,27.5,6.2,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-01T22:00:00,85.6,94.8,75.4,71.74,0,0,,0,0,4,0.4,0,1011.9,27.5,6.2,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-01T23:00:00,85.3,93.1,74.1,69.26,0,0,,0,0,4.5,4.2,351,1012,57.3,6.2,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-02T00:00:00,84,92.3,75.4,75.49,0,0,,0,0,6,2.2,79.2,1011.9,27.5,6.2,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-02T01:00:00,83.8,92,75.4,76,0,0,,0,0,7.8,2,0,1011,27.5,6.2,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-02T02:00:00,82,88.9,75.4,80.61,0,0,,0,0,8.5,0,0,1011.1,57.3,6.2,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-02T03:00:00,82,88.9,75.4,80.56,0,0,,0,0,6,0.1,0,1010.9,27.5,6.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-02T04:00:00,82,88.9,75.4,80.56,0,0,,0,0,8.3,0.1,0,1010,27.5,6.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-02T05:00:00,80.5,86,75.3,84.26,0,0,,0,0,9.2,0.1,13,1010,57.3,6.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-02T06:00:00,80.4,85.8,75.2,84.25,0,0,,0,0,8.9,0.3,0,1010,27.5,6.2,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-02T07:00:00,80.6,86.2,75.2,83.68,0,0,,0,0,8.3,0.4,31,1010,27.5,6.2,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-02T08:00:00,80.5,86.5,76.3,87.13,0,0,,0,0,9.6,0.8,16,1010.9,57.3,6.2,35,0.1,0,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-02T09:00:00,85.4,94.3,75.2,71.72,0,0,,0,0,10.1,5.8,160,1011,27.5,6.2,221,0.8,2,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-02T10:00:00,87.4,97.4,75.4,67.74,0,0,,0,0,10.5,9.5,160,1012,27.5,6.2,448.6,1.6,4,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-02T11:00:00,89.3,98.4,73.8,60.41,0,0,,0,0,12.1,7.9,157,1012,57.3,6.5,645,2.3,6,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-02T12:00:00,91.2,100.5,73.6,56.57,0,0,,0,0,13.4,8.5,170,1011,27.5,6.2,815.7,2.9,8,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-02T13:00:00,93,102.8,73.6,53.48,0,0,,0,0,13.6,9.5,170,1010,30.1,6.2,888.4,3.2,9,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-02T14:00:00,94.3,104.5,73.6,51.42,0,0,,0,0,13.2,4.8,151,1009.3,58.7,6.8,928.4,3.3,9,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-02T15:00:00,94.8,103.3,72,47.95,0,0,,0,0,11.6,8.7,160,1008.9,30.1,6.2,703.8,2.5,7,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-02T16:00:00,93,102.8,73.6,53.48,0,0,,0,0,11.2,4.7,170,1008,30.1,6.2,478.3,1.7,5,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-02T17:00:00,87.9,99.9,76.8,69.81,0,0,,0,0,10.5,5.8,20,1007.9,58.7,5.6,392.7,1.4,4,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-02T18:00:00,87.8,94.8,72.2,60.08,0,0,,0,0,8.1,4.5,350,1007.9,30.1,6.1,152.1,0.5,2,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-02T19:00:00,86,93.8,73.8,67.12,0,0,,0,0,8.5,4.5,10,1008.9,30.1,6.1,92.2,0.3,1,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-02T20:00:00,84.4,91.7,73.8,70.64,0,0,,0,0,8.5,2.1,81,1009.4,58.7,6.1,5.5,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-02T21:00:00,84.2,92.6,75.4,74.99,0,0,,0,0,9.2,0.1,0,1010,30.1,6.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-02T22:00:00,84.2,92.6,75.4,74.99,0,0,,0,0,8.9,3.4,120,1010.9,30.1,6.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-02T23:00:00,84,92.3,75.5,75.69,0,0,,0,0,7.4,1.2,87,1011.3,57.3,6.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-03T00:00:00,84,92.3,75.4,75.49,0,0,,0,0,8.5,0.1,0,1011.9,30.1,6.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-03T01:00:00,82.2,89.1,75.2,79.46,0,0,,0,0,9.8,0.3,0,1011.9,27.5,6.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-03T02:00:00,81.8,88.3,74.9,79.57,0,0,,0,0,11,1,53,1011,57.3,6.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-03T03:00:00,80.4,85.8,75.2,84.25,0,0,,0,0,8.1,0,0,1010,27.5,6.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-03T04:00:00,80.2,85.3,75.2,84.83,0,0,,0,0,8.3,0.3,0,1010,27.5,6.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-03T05:00:00,80.3,85.5,75.1,84.25,0,0,,0,0,9.2,0.3,0,1009.9,25,6.1,0,0,0,,Partially cloudy,partly-cloudy-night,"WMSA,WMKK"
Kuala Lumpur,2024-08-03T06:00:00,80.4,85.8,75.2,84.25,0,0,,0,0,9.2,0,0,1010,27.5,6.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-03T07:00:00,80.4,85.8,75.2,84.25,0,0,,0,0,8.5,3.2,84.2,1010.9,27.5,6.2,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-03T08:00:00,80.2,85.3,75,84.13,0,0,,0,0,7.6,2,307,1011,57.3,5.1,37.1,0.1,0,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-03T09:00:00,84,92.1,75.2,74.97,0,0,,0,0,7.8,0.4,0,1011,27.5,6.2,179.4,0.6,2,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-03T10:00:00,87.6,96,73.8,63.8,0,0,,0,0,9.8,7.8,140,1011.9,27.5,6.2,423.3,1.5,4,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-03T11:00:00,90.9,99.9,73.5,56.92,0,0,,0,0,13.6,8.8,148,1012.1,57.3,6.2,587.9,2.1,6,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-03T12:00:00,91.2,100.7,73.8,56.97,0,0,,0,0,15,10.6,170,1011.9,30.1,6.2,664.2,2.4,7,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-03T13:00:00,91.2,100.7,73.8,56.97,0,0,,0,0,17,10.9,160,1011,30.1,6.2,730.4,2.6,7,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-03T14:00:00,92,103.4,75.2,58.23,0,0,,0,0,16.3,12.1,193,1010,58.7,6.1,664.3,2.4,7,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-03T15:00:00,87.4,95.9,74,64.68,0,0,,0,0,15.7,13.1,210,1009,30.1,6.1,625.9,2.3,6,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-03T16:00:00,80.1,85.9,77,90.43,0,0,,0,0,15.7,12.2,360,1008.9,27.5,6.2,516.9,1.9,5,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-03T17:00:00,79.9,79.9,77,91.05,0,0,,0,0,15,6.8,7,1009,57.3,6.2,312.3,1.1,3,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-03T18:00:00,81.4,89.1,77.2,87.05,0,0,,0,0,8.1,2.5,47.1,1008.9,27.5,6.2,224.8,0.8,2,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-03T19:00:00,81.2,87.5,75.4,82.56,0,0,,0,0,6,3.5,70,1008.9,27.5,6.2,95.9,0.3,1,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-03T20:00:00,80.5,86.7,76.6,88.05,0.139,100,rain,0,0,4.9,1.2,56,1010,57.3,6.2,7.9,0,0,,"Rain, Partially cloudy",rain,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-03T21:00:00,80.8,87.6,77,88.23,0,0,,0,0,5.8,0.1,0,1010.9,27.5,5.7,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-03T22:00:00,80.6,87.1,77,88.84,0,0,,0,0,6.5,7.2,320,1011.9,27.5,6.2,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-03T23:00:00,79.4,79.4,76.7,91.42,0,0,,0,0,6.5,6.1,322,1013,57.3,6.2,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-04T00:00:00,79.2,79.2,75.4,88.16,0,0,,0,0,5.8,3.2,320,1012.9,27.5,6.2,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-04T01:00:00,79,79,75.4,88.77,0,0,,0,0,4.7,4.2,322,1012,27.5,5.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-04T02:00:00,78.7,78.7,75.4,89.87,0,0,,0,0,4.7,2.4,301,1011.4,57.3,5.7,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-04T03:00:00,78.8,78.8,75.2,88.76,0,0,,0,0,8.7,4.5,155,1010.9,27.5,5.7,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-04T04:00:00,78.7,78.7,75.1,88.76,0,0,,0,0,8.7,0.9,0,1010.8,25.5,5.7,0,0,0,,Partially cloudy,partly-cloudy-night,"48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-04T05:00:00,80.3,85.5,75.1,84.25,0,0,,0,0,6.3,7.1,219,1011,25,6.1,0,0,0,,Partially cloudy,partly-cloudy-night,"WMSA,WMKK"
Kuala Lumpur,2024-08-04T06:00:00,80.4,85.9,75.4,84.84,0,0,,0,0,5.8,4.2,210,1010.9,27.5,6.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
